Participant,List_Number,Sentence_Text,Item_ID,Model,Source_Lang,Condition,Naturalness,Likelihood,Changes
R_9DRSOTuwM1XxTig,10,"`but incident ke baad, the Upara city boys and girls ne mujhe admiraation se dekha.",9.0,Gemma,English,ECT,1,1.0,
R_24WSse5SIkyTSo1,10,"`My dear deshvaasiyo, it is said that shiksha badh hai.",24.0,Gemma,English,Matrix,1,1.0,"My dear - mere pyaare 
It is said -- log kehte hain"
R_2hKz5VxjDecqkmE,10,"`My dear deshvaasiyo, it is said that shiksha badh hai.",24.0,Gemma,English,Matrix,3,1.0,
R_9DRSOTuwM1XxTig,10,"`My dear deshvaasiyo, it is said that shiksha badh hai.",24.0,Gemma,English,Matrix,2,1.0,
R_24WSse5SIkyTSo1,10,`Rajinder Singh Bedi aakar sirhaane ghnte beemaari ke saath use console karta tha.,28.0,Gemma,English,Matrix,1,1.0,Console -- sahanubhuti deta tha
R_2hKz5VxjDecqkmE,10,`Rajinder Singh Bedi aakar sirhaane ghnte beemaari ke saath use console karta tha.,28.0,Gemma,English,Matrix,2,1.0,
R_9DRSOTuwM1XxTig,10,`Rajinder Singh Bedi aakar sirhaane ghnte beemaari ke saath use console karta tha.,28.0,Gemma,English,Matrix,1,1.0,
R_24WSse5SIkyTSo1,10,`Adverse santulan bhugaatan ki pravriti vikasशील deshon mein common hai.,7.0,Gemma,English,Matrix,1,1.0,Adverse- pratikul
R_2hKz5VxjDecqkmE,10,`Adverse santulan bhugaatan ki pravriti vikasशील deshon mein common hai.,7.0,Gemma,English,Matrix,3,1.0,
R_9DRSOTuwM1XxTig,10,`Adverse santulan bhugaatan ki pravriti vikasशील deshon mein common hai.,7.0,Gemma,English,Matrix,1,1.0,
R_24WSse5SIkyTSo1,10,`ankada akhandta jaanch begin hogi jaise hee koi likhne yogya disc inserted ho jati hai.,19.0,Gemma,Hindi,Matrix,1,1.0,"Akhandta - purna
Begin -  shuru"
R_2hKz5VxjDecqkmE,10,`ankada akhandta jaanch begin hogi jaise hee koi likhne yogya disc inserted ho jati hai.,19.0,Gemma,Hindi,Matrix,4,2.0,
R_9DRSOTuwM1XxTig,10,`ankada akhandta jaanch begin hogi jaise hee koi likhne yogya disc inserted ho jati hai.,19.0,Gemma,Hindi,Matrix,1,1.0,
R_24WSse5SIkyTSo1,10,`meeting mein appellant ne requested hai ki usse krishna sikand leave karna chahiye.,29.0,Gemma,Hindi,Matrix,1,1.0,"Request -  vinti
Leave - chhodna"
R_2hKz5VxjDecqkmE,10,`meeting mein appellant ne requested hai ki usse krishna sikand leave karna chahiye.,29.0,Gemma,Hindi,Matrix,2,2.0,
R_9DRSOTuwM1XxTig,10,`meeting mein appellant ne requested hai ki usse krishna sikand leave karna chahiye.,29.0,Gemma,Hindi,Matrix,1,1.0,
R_24WSse5SIkyTSo1,10,`is English Hindi English shabdkosh mein aap as well Hindi aur English shabd ke arth dhund sakte hain.,22.0,Gemma,Hindi,Matrix,1,1.0,Incorrect sentence 
R_2hKz5VxjDecqkmE,10,`is English Hindi English shabdkosh mein aap as well Hindi aur English shabd ke arth dhund sakte hain.,22.0,Gemma,Hindi,Matrix,3,2.0,
R_9DRSOTuwM1XxTig,10,`is English Hindi English shabdkosh mein aap as well Hindi aur English shabd ke arth dhund sakte hain.,22.0,Gemma,Hindi,Matrix,1,1.0,
R_24WSse5SIkyTSo1,10,`you can easily find Hindi aur English words ke meanings in this English Hindi English dictionary me.,22.0,Llama,Hindi,Baseline,1,1.0,Aap aasani se shabdon ke arth is hindi-english kosh mein dhoondh sakte hain
R_2hKz5VxjDecqkmE,10,`you can easily find Hindi aur English words ke meanings in this English Hindi English dictionary me.,22.0,Llama,Hindi,Baseline,4,1.0,This is the sort of description a native Hindi speaker would say to a non Hindi speaker rather than a natural conversation between Hindi speakers.
R_9DRSOTuwM1XxTig,10,`you can easily find Hindi aur English words ke meanings in this English Hindi English dictionary me.,22.0,Llama,Hindi,Baseline,4,4.0,
R_24WSse5SIkyTSo1,10,`yeh maan jalate dhwajon ka pratinidhitva karta hai jo ki is tarah ke sandarbha mein pehle baar prayukt tha.,6.0,Llama,Hindi,Baseline,1,1.0,Could not understand the meaning 
R_2hKz5VxjDecqkmE,10,`yeh maan jalate dhwajon ka pratinidhitva karta hai jo ki is tarah ke sandarbha mein pehle baar prayukt tha.,6.0,Llama,Hindi,Baseline,2,2.0,
R_9DRSOTuwM1XxTig,10,`yeh maan jalate dhwajon ka pratinidhitva karta hai jo ki is tarah ke sandarbha mein pehle baar prayukt tha.,6.0,Llama,Hindi,Baseline,1,1.0,
R_24WSse5SIkyTSo1,10,`employee ka contract ki puri kar ke liye uski services cancel kar di gayi.,8.0,Llama,Hindi,Baseline,1,1.0,"Incorrect sentence, could not understand "
R_2hKz5VxjDecqkmE,10,`employee ka contract ki puri kar ke liye uski services cancel kar di gayi.,8.0,Llama,Hindi,Baseline,5,5.0,
R_9DRSOTuwM1XxTig,10,`employee ka contract ki puri kar ke liye uski services cancel kar di gayi.,8.0,Llama,Hindi,Baseline,2,2.0,
R_24WSse5SIkyTSo1,10,`yeh ek irritant ban sakta hai international diplomacy ke beech deshon ke relationships mein.,25.0,Llama,English,Baseline,2,2.0,"Relationship -- sambamdhon
International - antar rashtriya
Irritant - baadha"
R_2hKz5VxjDecqkmE,10,`yeh ek irritant ban sakta hai international diplomacy ke beech deshon ke relationships mein.,25.0,Llama,English,Baseline,3,2.0,
R_9DRSOTuwM1XxTig,10,`yeh ek irritant ban sakta hai international diplomacy ke beech deshon ke relationships mein.,25.0,Llama,English,Baseline,2,2.0,
R_24WSse5SIkyTSo1,10,`aapka jobseeker ka allowance phir se claim karna padega jab aapka kaam pura karengi.,14.0,Llama,English,Baseline,4,4.0,
R_2hKz5VxjDecqkmE,10,`aapka jobseeker ka allowance phir se claim karna padega jab aapka kaam pura karengi.,14.0,Llama,English,Baseline,4,2.0,
R_9DRSOTuwM1XxTig,10,`aapka jobseeker ka allowance phir se claim karna padega jab aapka kaam pura karengi.,14.0,Llama,English,Baseline,2,2.0,
R_24WSse5SIkyTSo1,10,`January 1943 mein vah apne naye programmes 26 January se shuru karne ke liye gyaan karaya.,16.0,Llama,English,Baseline,1,1.0,Incorrect sentence 
R_2hKz5VxjDecqkmE,10,`January 1943 mein vah apne naye programmes 26 January se shuru karne ke liye gyaan karaya.,16.0,Llama,English,Baseline,3,4.0,
R_9DRSOTuwM1XxTig,10,`January 1943 mein vah apne naye programmes 26 January se shuru karne ke liye gyaan karaya.,16.0,Llama,English,Baseline,3,3.0,
R_24WSse5SIkyTSo1,10,`Long time ki economic recession common man ki mushkilayen badh jayegi.,21.0,Llama,Hindi,ECT,1,1.0,Long time ki recession - lambe samay ki aarthik mandee
R_2hKz5VxjDecqkmE,10,`Long time ki economic recession common man ki mushkilayen badh jayegi.,21.0,Llama,Hindi,ECT,2,2.0,Common man seems unnatural
R_9DRSOTuwM1XxTig,10,`Long time ki economic recession common man ki mushkilayen badh jayegi.,21.0,Llama,Hindi,ECT,3,3.0,
R_24WSse5SIkyTSo1,10,`Rajinder BEDI many-many hours Veera ji ke side aa kar baitha rehta aur Veera ji ke saath unki bimari ke vishay mein vinaod karte rehte.,28.0,Llama,Hindi,ECT,2,2.0,Vinod -  mazaak
R_2hKz5VxjDecqkmE,10,`Rajinder BEDI many-many hours Veera ji ke side aa kar baitha rehta aur Veera ji ke saath unki bimari ke vishay mein vinaod karte rehte.,28.0,Llama,Hindi,ECT,4,3.0,
R_9DRSOTuwM1XxTig,10,`Rajinder BEDI many-many hours Veera ji ke side aa kar baitha rehta aur Veera ji ke saath unki bimari ke vishay mein vinaod karte rehte.,28.0,Llama,Hindi,ECT,2,2.0,Many many hours and bimari seems odd
R_24WSse5SIkyTSo1,10,"`iske alawa, yah vyavastha zimmedaar media tatha satark samaj par nibhar hai.",23.0,Llama,Hindi,ECT,3,5.0,
R_2hKz5VxjDecqkmE,10,"`iske alawa, yah vyavastha zimmedaar media tatha satark samaj par nibhar hai.",23.0,Llama,Hindi,ECT,2,1.0,
R_9DRSOTuwM1XxTig,10,"`iske alawa, yah vyavastha zimmedaar media tatha satark samaj par nibhar hai.",23.0,Llama,Hindi,ECT,4,1.0,
R_24WSse5SIkyTSo1,10,`Voh vocational programmes ka number run karte hain jinki duration alag-alag skills ke hisaab se hoti hai.,4.0,Llama,English,ECT,4,4.0,
R_2hKz5VxjDecqkmE,10,`Voh vocational programmes ka number run karte hain jinki duration alag-alag skills ke hisaab se hoti hai.,4.0,Llama,English,ECT,4,3.0,
R_9DRSOTuwM1XxTig,10,`Voh vocational programmes ka number run karte hain jinki duration alag-alag skills ke hisaab se hoti hai.,4.0,Llama,English,ECT,4,4.0,
R_24WSse5SIkyTSo1,10,"`Rajinder Singh Bedi use aana aur unke saath kitne hi samay bitaate the, unhe bhaat karne ke liye.",28.0,Llama,English,ECT,1,1.0,Incorrect sentence
R_2hKz5VxjDecqkmE,10,"`Rajinder Singh Bedi use aana aur unke saath kitne hi samay bitaate the, unhe bhaat karne ke liye.",28.0,Llama,English,ECT,3,2.0,
R_9DRSOTuwM1XxTig,10,"`Rajinder Singh Bedi use aana aur unke saath kitne hi samay bitaate the, unhe bhaat karne ke liye.",28.0,Llama,English,ECT,3,3.0,
R_24WSse5SIkyTSo1,10,`Kitne raajaa ne machli ko goli maarna chaahthe the lekin vah nahi kar sake.,30.0,Llama,English,ECT,1,1.0,Bahut saare rake machli to teer marna chahte the
R_2hKz5VxjDecqkmE,10,`Kitne raajaa ne machli ko goli maarna chaahthe the lekin vah nahi kar sake.,30.0,Llama,English,ECT,3,3.0,
R_9DRSOTuwM1XxTig,10,`Kitne raajaa ne machli ko goli maarna chaahthe the lekin vah nahi kar sake.,30.0,Llama,English,ECT,3,3.0,
R_24WSse5SIkyTSo1,10,"`yeh website English se Hindi के लिए शब्दकोश के साथ ही Hindi se English के लिए शब्दकोश भी प्रदान करती है, जिससे आप आसानी से शब्दों के अर्थ जान सकें.",22.0,Llama,English,Matrix,4,4.0,
R_2hKz5VxjDecqkmE,10,"`yeh website English se Hindi के लिए शब्दकोश के साथ ही Hindi se English के लिए शब्दकोश भी प्रदान करती है, जिससे आप आसानी से शब्दों के अर्थ जान सकें.",22.0,Llama,English,Matrix,3,3.0,
R_9DRSOTuwM1XxTig,10,"`yeh website English se Hindi के लिए शब्दकोश के साथ ही Hindi se English के लिए शब्दकोश भी प्रदान करती है, जिससे आप आसानी से शब्दों के अर्थ जान सकें.",22.0,Llama,English,Matrix,3,2.0,
R_24WSse5SIkyTSo1,10,`aur unki baat माना jata hai ki वे गरीबों के पक्ष में बोलते हैं to unki awaaz zyada suni jati hai.,1.0,Llama,English,Matrix,4,4.0,
R_2hKz5VxjDecqkmE,10,`aur unki baat माना jata hai ki वे गरीबों के पक्ष में बोलते हैं to unki awaaz zyada suni jati hai.,1.0,Llama,English,Matrix,3,3.0,
R_9DRSOTuwM1XxTig,10,`aur unki baat माना jata hai ki वे गरीबों के पक्ष में बोलते हैं to unki awaaz zyada suni jati hai.,1.0,Llama,English,Matrix,4,4.0,
R_24WSse5SIkyTSo1,10,`Price पिछली तिमाही में स्वीकार्य सीमा के अंदर कीमत का विस्तार था.,20.0,Llama,English,Matrix,1,1.0,Incorrect sentence 
R_2hKz5VxjDecqkmE,10,`Price पिछली तिमाही में स्वीकार्य सीमा के अंदर कीमत का विस्तार था.,20.0,Llama,English,Matrix,3,3.0,
R_9DRSOTuwM1XxTig,10,`Price पिछली तिमाही में स्वीकार्य सीमा के अंदर कीमत का विस्तार था.,20.0,Llama,English,Matrix,3,2.0,
R_24WSse5SIkyTSo1,10,`ankdaa ikhandtaa jaanch shuru ho jayegi soon as koi likhne yogya disc inserted hoti hai aur test shuru ho jayega.,19.0,Llama,Hindi,Matrix,1,1.0,Disk insert hone pe purna jaanch shuru ho jayegi
R_2hKz5VxjDecqkmE,10,`ankdaa ikhandtaa jaanch shuru ho jayegi soon as koi likhne yogya disc inserted hoti hai aur test shuru ho jayega.,19.0,Llama,Hindi,Matrix,4,3.0,
R_9DRSOTuwM1XxTig,10,`ankdaa ikhandtaa jaanch shuru ho jayegi soon as koi likhne yogya disc inserted hoti hai aur test shuru ho jayega.,19.0,Llama,Hindi,Matrix,1,1.0,
R_24WSse5SIkyTSo1,10,"`Moreover, unhone Gandhi ji ko conduct ki jaanch karne ke liye permission bhi di.",11.0,Llama,Hindi,Matrix,1,1.0,Aur unhone Gandhiji ko vyavahaar ki jaanch karne ke liye anumati de dee
R_2hKz5VxjDecqkmE,10,"`Moreover, unhone Gandhi ji ko conduct ki jaanch karne ke liye permission bhi di.",11.0,Llama,Hindi,Matrix,2,2.0,Moreover seems unnatural 
R_9DRSOTuwM1XxTig,10,"`Moreover, unhone Gandhi ji ko conduct ki jaanch karne ke liye permission bhi di.",11.0,Llama,Hindi,Matrix,4,4.0,
R_24WSse5SIkyTSo1,10,`is incident ke liye city ke boys ne mere ko very highly regarded hain.,9.0,Llama,Hindi,Matrix,1,1.0,"Incident - ghatna 
City boys -  shahr ke ladkon
Highly regarded - samman se dekha
Higly"
R_2hKz5VxjDecqkmE,10,`is incident ke liye city ke boys ne mere ko very highly regarded hain.,9.0,Llama,Hindi,Matrix,3,3.0,Very highly regarded seems a bit unnatural 
R_9DRSOTuwM1XxTig,10,`is incident ke liye city ke boys ne mere ko very highly regarded hain.,9.0,Llama,Hindi,Matrix,2,1.0,
R_24WSse5SIkyTSo1,10,"`iske atirikt, unhen gandhiji ko jaanch karne ki anumati bhi di.",11.0,Mistral,Hindi,Baseline,4,5.0,
R_2hKz5VxjDecqkmE,10,"`iske atirikt, unhen gandhiji ko jaanch karne ki anumati bhi di.",11.0,Mistral,Hindi,Baseline,3,3.0,
R_9DRSOTuwM1XxTig,10,"`iske atirikt, unhen gandhiji ko jaanch karne ki anumati bhi di.",11.0,Mistral,Hindi,Baseline,5,4.0,
R_24WSse5SIkyTSo1,10,`yeh rashtron ke kootneetik sambandhon ke beech keerkiiri sabit ho sakti hai.,25.0,Mistral,Hindi,Baseline,4,5.0,
R_2hKz5VxjDecqkmE,10,`yeh rashtron ke kootneetik sambandhon ke beech keerkiiri sabit ho sakti hai.,25.0,Mistral,Hindi,Baseline,3,3.0,
R_9DRSOTuwM1XxTig,10,`yeh rashtron ke kootneetik sambandhon ke beech keerkiiri sabit ho sakti hai.,25.0,Mistral,Hindi,Baseline,4,2.0,
R_24WSse5SIkyTSo1,10,`unhain asankhya business programs chalate hain jo different skills ke liye alag-alag duration ke hain.,4.0,Mistral,Hindi,Baseline,1,1.0,"Different -  alag
Duration - avadhi"
R_2hKz5VxjDecqkmE,10,`unhain asankhya business programs chalate hain jo different skills ke liye alag-alag duration ke hain.,4.0,Mistral,Hindi,Baseline,5,5.0,
R_9DRSOTuwM1XxTig,10,`unhain asankhya business programs chalate hain jo different skills ke liye alag-alag duration ke hain.,4.0,Mistral,Hindi,Baseline,2,2.0,
R_24WSse5SIkyTSo1,10,`woh aanee aanee kyaa skill ke liye alag-alag duration ke vocational programme chalate hain.,4.0,Mistral,English,Baseline,1,1.0,Could not understand 
R_2hKz5VxjDecqkmE,10,`woh aanee aanee kyaa skill ke liye alag-alag duration ke vocational programme chalate hain.,4.0,Mistral,English,Baseline,4,3.0,
R_9DRSOTuwM1XxTig,10,`woh aanee aanee kyaa skill ke liye alag-alag duration ke vocational programme chalate hain.,4.0,Mistral,English,Baseline,2,1.0,
R_24WSse5SIkyTSo1,10,"`mere bolne mein raagadhar, jo pehle khafaa tha, abh sukh hai.",3.0,Mistral,English,Baseline,1,1.0,Couldn't understand 
R_2hKz5VxjDecqkmE,10,"`mere bolne mein raagadhar, jo pehle khafaa tha, abh sukh hai.",3.0,Mistral,English,Baseline,3,3.0,
R_9DRSOTuwM1XxTig,10,"`mere bolne mein raagadhar, jo pehle khafaa tha, abh sukh hai.",3.0,Mistral,English,Baseline,2,2.0,
R_24WSse5SIkyTSo1,10,"`bahut se rajan ne machh marne ki koshish ki, lekin unhe kamyaab nahi hua.",30.0,Mistral,English,Baseline,1,1.0,Kamyab -  safalta
R_2hKz5VxjDecqkmE,10,"`bahut se rajan ne machh marne ki koshish ki, lekin unhe kamyaab nahi hua.",30.0,Mistral,English,Baseline,3,3.0,
R_9DRSOTuwM1XxTig,10,"`bahut se rajan ne machh marne ki koshish ki, lekin unhe kamyaab nahi hua.",30.0,Mistral,English,Baseline,2,2.0,
R_24WSse5SIkyTSo1,10,`dhoondhne wali ekonoomi ki mandi aam aadmi ke samasya ko badha dega.,21.0,Mistral,Hindi,ECT,1,1.0,Couldn't understand 
R_2hKz5VxjDecqkmE,10,`dhoondhne wali ekonoomi ki mandi aam aadmi ke samasya ko badha dega.,21.0,Mistral,Hindi,ECT,3,2.0,
R_9DRSOTuwM1XxTig,10,`dhoondhne wali ekonoomi ki mandi aam aadmi ke samasya ko badha dega.,21.0,Mistral,Hindi,ECT,2,2.0,
R_24WSse5SIkyTSo1,10,`is English-Hindi English dictionary mein aap easily Hindi aur English words ka arth dhundh skte hain.,22.0,Mistral,Hindi,ECT,3,3.0,Easily - aasani se
R_2hKz5VxjDecqkmE,10,`is English-Hindi English dictionary mein aap easily Hindi aur English words ka arth dhundh skte hain.,22.0,Mistral,Hindi,ECT,4,4.0,
R_9DRSOTuwM1XxTig,10,`is English-Hindi English dictionary mein aap easily Hindi aur English words ka arth dhundh skte hain.,22.0,Mistral,Hindi,ECT,5,5.0,
R_24WSse5SIkyTSo1,10,`agar hum aaj kurbaani dete hain toh uska faida aane wali pehree ke milta hai.,15.0,Mistral,Hindi,ECT,1,1.0,Couldn't understand 
R_2hKz5VxjDecqkmE,10,`agar hum aaj kurbaani dete hain toh uska faida aane wali pehree ke milta hai.,15.0,Mistral,Hindi,ECT,3,3.0,
R_9DRSOTuwM1XxTig,10,`agar hum aaj kurbaani dete hain toh uska faida aane wali pehree ke milta hai.,15.0,Mistral,Hindi,ECT,5,4.0,
R_24WSse5SIkyTSo1,10,`woh aadhaar par skill ke alag-alag duration ke liye shikshan ka ek baarish karte hain.,4.0,Mistral,English,ECT,1,1.0,Could🌹understand 
R_2hKz5VxjDecqkmE,10,`woh aadhaar par skill ke alag-alag duration ke liye shikshan ka ek baarish karte hain.,4.0,Mistral,English,ECT,3,3.0,
R_9DRSOTuwM1XxTig,10,`woh aadhaar par skill ke alag-alag duration ke liye shikshan ka ek baarish karte hain.,4.0,Mistral,English,ECT,2,3.0,
R_24WSse5SIkyTSo1,10,"`jab tak disc insert hoga, data integrity test automatically start ho jayegi.",19.0,Mistral,English,ECT,4,4.0,Remove tak
R_2hKz5VxjDecqkmE,10,"`jab tak disc insert hoga, data integrity test automatically start ho jayegi.",19.0,Mistral,English,ECT,5,5.0,
R_9DRSOTuwM1XxTig,10,"`jab tak disc insert hoga, data integrity test automatically start ho jayegi.",19.0,Mistral,English,ECT,2,2.0,
R_24WSse5SIkyTSo1,10,"`aur kyunki unka claim hai ki unhen gharibon ka voice hai, isliye unka voice zyada sunaya jaata hai.",1.0,Mistral,English,ECT,1,1.0,"Incorrect grammar 
"
R_2hKz5VxjDecqkmE,10,"`aur kyunki unka claim hai ki unhen gharibon ka voice hai, isliye unka voice zyada sunaya jaata hai.",1.0,Mistral,English,ECT,4,3.0,
R_9DRSOTuwM1XxTig,10,"`aur kyunki unka claim hai ki unhen gharibon ka voice hai, isliye unka voice zyada sunaya jaata hai.",1.0,Mistral,English,ECT,2,2.0,
R_24WSse5SIkyTSo1,10,"`Rajinder Singh Beedi used to come and sit with him for घण्टे together, console him like a वीरा during his बीमारी, always sitting सिरहाने.",28.0,Mistral,English,Matrix,1,1.0,"घंटे -  hours
बीमारी -  illness
Sirhane - by the pillow "
R_2hKz5VxjDecqkmE,10,"`Rajinder Singh Beedi used to come and sit with him for घण्टे together, console him like a वीरा during his बीमारी, always sitting सिरहाने.",28.0,Mistral,English,Matrix,2,3.0,
R_9DRSOTuwM1XxTig,10,"`Rajinder Singh Beedi used to come and sit with him for घण्टे together, console him like a वीरा during his बीमारी, always sitting सिरहाने.",28.0,Mistral,English,Matrix,2,2.0,
R_24WSse5SIkyTSo1,10,"`my dear देशवासियो, it is कहा that शिक्षा is the only thing that बढ़ can.",24.0,Mistral,English,Matrix,1,1.0,Incorrect sentence 
R_2hKz5VxjDecqkmE,10,"`my dear देशवासियो, it is कहा that शिक्षा is the only thing that बढ़ can.",24.0,Mistral,English,Matrix,3,3.0,
R_9DRSOTuwM1XxTig,10,"`my dear देशवासियो, it is कहा that शिक्षा is the only thing that बढ़ can.",24.0,Mistral,English,Matrix,2,3.0,It is said not kaha
R_24WSse5SIkyTSo1,10,`aarthik depression ki lambi vaali chalne se aam aadmi ko bahut kathinaiyan deegi.,21.0,Mistral,English,Matrix,1,1.0,Incorrect sentence 
R_2hKz5VxjDecqkmE,10,`aarthik depression ki lambi vaali chalne se aam aadmi ko bahut kathinaiyan deegi.,21.0,Mistral,English,Matrix,4,3.0,
R_9DRSOTuwM1XxTig,10,`aarthik depression ki lambi vaali chalne se aam aadmi ko bahut kathinaiyan deegi.,21.0,Mistral,English,Matrix,4,4.0,
R_24WSse5SIkyTSo1,10,`ye English Hindi Dictionary site as well Hindi aur English words ka meaning easily provide karti hai.,22.0,Mistral,Hindi,Matrix,1,1.0,Incorrect sentence 
R_2hKz5VxjDecqkmE,10,`ye English Hindi Dictionary site as well Hindi aur English words ka meaning easily provide karti hai.,22.0,Mistral,Hindi,Matrix,3,3.0,
R_9DRSOTuwM1XxTig,10,`ye English Hindi Dictionary site as well Hindi aur English words ka meaning easily provide karti hai.,22.0,Mistral,Hindi,Matrix,4,4.0,
R_24WSse5SIkyTSo1,10,"`Moreover, unheye Gandhi ko conduct check karne ka permission bhi de diya.",11.0,Mistral,Hindi,Matrix,1,1.0,Aur unhe Gandhi ke vyavahar to jaanch ki anumati 
R_2hKz5VxjDecqkmE,10,"`Moreover, unheye Gandhi ko conduct check karne ka permission bhi de diya.",11.0,Mistral,Hindi,Matrix,2,2.0,
R_9DRSOTuwM1XxTig,10,"`Moreover, unheye Gandhi ko conduct check karne ka permission bhi de diya.",11.0,Mistral,Hindi,Matrix,4,4.0,
